album,artists,disc_number,duration_ms,episode,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track,track_number,type,uri,available_markets
Dawn EP,"['filous', 'James Hersey']",1,198000,FALSE,FALSE,{'isrc': 'USUS11203409'},{'spotify': 'https://open.spotify.com/track/0OfZ9imMwFU03zc2wl8pBt'},https://api.spotify.com/v1/tracks/0OfZ9imMwFU03zc2wl8pBt,0OfZ9imMwFU03zc2wl8pBt,FALSE,How Hard I Try,55,https://p.scdn.co/mp3-preview/6236f7d0486fcc31d1b291465c0a53ae8b183921?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:0OfZ9imMwFU03zc2wl8pBt,
Broke with Expensive Taste,"['Azealia Banks', 'Lazy Jay']",1,204956,FALSE,TRUE,{'isrc': 'US5Z51400584'},{'spotify': 'https://open.spotify.com/track/16EMONl2vH3rt9f4ehTG8g'},https://api.spotify.com/v1/tracks/16EMONl2vH3rt9f4ehTG8g,16EMONl2vH3rt9f4ehTG8g,FALSE,212,70,https://p.scdn.co/mp3-preview/6137004dc8ad1ca744abeda741208133b3cfdd26?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:16EMONl2vH3rt9f4ehTG8g,
Yesterday's Gone,"['Loyle Carner', 'Tom Misch']",1,172653,FALSE,TRUE,{'isrc': 'GBUM71605992'},{'spotify': 'https://open.spotify.com/track/32sBVB5HmrwJ6e9g0S2BRL'},https://api.spotify.com/v1/tracks/32sBVB5HmrwJ6e9g0S2BRL,32sBVB5HmrwJ6e9g0S2BRL,FALSE,Damselfly,65,https://p.scdn.co/mp3-preview/7729050f9a47e02877bc1e3224ac99e5a873a546?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:32sBVB5HmrwJ6e9g0S2BRL,
#DIY,"['Trettmann', 'Gzuz', 'KitschKrieg', 'SFR']",1,207519,FALSE,TRUE,{'isrc': 'DEZ651711897'},{'spotify': 'https://open.spotify.com/track/1ckGMWhdwm7SY4PeMxtKr5'},https://api.spotify.com/v1/tracks/1ckGMWhdwm7SY4PeMxtKr5,1ckGMWhdwm7SY4PeMxtKr5,FALSE,Knöcheltief,57,https://p.scdn.co/mp3-preview/cee233bc584dbe62344805038651e05f75de5716?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:1ckGMWhdwm7SY4PeMxtKr5,
Marbled,"['Abhi The Nomad', 'Harrison Sands', 'Copper King']",1,217777,FALSE,FALSE,{'isrc': 'USTB11700036'},{'spotify': 'https://open.spotify.com/track/0G2wimhVoDYXbQ6csDxtSf'},https://api.spotify.com/v1/tracks/0G2wimhVoDYXbQ6csDxtSf,0G2wimhVoDYXbQ6csDxtSf,FALSE,Sex n' Drugs,58,https://p.scdn.co/mp3-preview/daa19aa2610c67952b94251700fa89bba5b0b6f9?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:0G2wimhVoDYXbQ6csDxtSf,
Extreme Behavior,['Hinder'],1,261853,FALSE,FALSE,{'isrc': 'USUM70503185'},{'spotify': 'https://open.spotify.com/track/40LQiUUUKXVGyNs09lHVjW'},https://api.spotify.com/v1/tracks/40LQiUUUKXVGyNs09lHVjW,40LQiUUUKXVGyNs09lHVjW,FALSE,Lips Of An Angel,72,https://p.scdn.co/mp3-preview/54b9b16c44d4003421d88df79877b5d5a56b16d5?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,8,track,spotify:track:40LQiUUUKXVGyNs09lHVjW,
Left Of The Middle,['Natalie Imbruglia'],1,244666,FALSE,FALSE,{'isrc': 'GBARL9700412'},{'spotify': 'https://open.spotify.com/track/1Jaah2tmN9Hv81A87KZ1MU'},https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,1Jaah2tmN9Hv81A87KZ1MU,FALSE,Torn,75,https://p.scdn.co/mp3-preview/0ea552243a6585720876c6c9caa1f49175a3ff10?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,
#DIY,"['Trettmann', 'KitschKrieg', 'SFR']",1,202354,FALSE,FALSE,{'isrc': 'DEZ651712145'},{'spotify': 'https://open.spotify.com/track/1VWpChGrrDJpXf8zkxnqg6'},https://api.spotify.com/v1/tracks/1VWpChGrrDJpXf8zkxnqg6,1VWpChGrrDJpXf8zkxnqg6,FALSE,#DIY,40,https://p.scdn.co/mp3-preview/0c9533d31668fa79567d7f5cbec3b29259e343c5?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1VWpChGrrDJpXf8zkxnqg6,
Leftovers,['Dennis Lloyd'],1,192628,FALSE,FALSE,{'isrc': 'uscgh1715635'},{'spotify': 'https://open.spotify.com/track/0dcuGoAIPAT7OrP5CGSVBA'},https://api.spotify.com/v1/tracks/0dcuGoAIPAT7OrP5CGSVBA,0dcuGoAIPAT7OrP5CGSVBA,FALSE,Leftovers,61,https://p.scdn.co/mp3-preview/f5ce606aa82303bece55faac357f0ca398a9e1c6?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:0dcuGoAIPAT7OrP5CGSVBA,
Manners,['Passion Pit'],1,174760,FALSE,FALSE,{'isrc': 'USSM10901014'},{'spotify': 'https://open.spotify.com/track/4prEPl61C8qZpeo3IkYSMl'},https://api.spotify.com/v1/tracks/4prEPl61C8qZpeo3IkYSMl,4prEPl61C8qZpeo3IkYSMl,FALSE,Sleepyhead,66,https://p.scdn.co/mp3-preview/1ced21adbddc7c4a0f36ffc0257be0705953c130?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:4prEPl61C8qZpeo3IkYSMl,
Shock Value,"['Timbaland', 'Keri Hilson', 'D.O.E.']",1,179120,FALSE,FALSE,{'isrc': 'USUM70722806'},{'spotify': 'https://open.spotify.com/track/2bLqfJjuC5syrsgDsZfGmn'},https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,2bLqfJjuC5syrsgDsZfGmn,FALSE,The Way I Are,82,https://p.scdn.co/mp3-preview/8fa73c7e5d3af61f95760a9821e97095919f33ee?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:2bLqfJjuC5syrsgDsZfGmn,
#DIY,"['Trettmann', 'KitschKrieg', 'SFR', 'Marteria']",1,192640,FALSE,FALSE,{'isrc': 'DEZ651712153'},{'spotify': 'https://open.spotify.com/track/6TFK86Zfpj1i2cJdKxx5p1'},https://api.spotify.com/v1/tracks/6TFK86Zfpj1i2cJdKxx5p1,6TFK86Zfpj1i2cJdKxx5p1,FALSE,Fast Forward (feat. Marteria),48,https://p.scdn.co/mp3-preview/4c5bd49875ee80af4bb09f08dd44df5f67fcf92e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:6TFK86Zfpj1i2cJdKxx5p1,
Ghetto Lenny's Love Songs,['SAINt JHN'],1,169405,FALSE,TRUE,{'isrc': 'USUYG1268277'},{'spotify': 'https://open.spotify.com/track/691df0fYjhhszUgQH3FGvP'},https://api.spotify.com/v1/tracks/691df0fYjhhszUgQH3FGvP,691df0fYjhhszUgQH3FGvP,FALSE,94 Bentley,61,https://p.scdn.co/mp3-preview/3a0d9e4fd71eb40247d08e56cf9c819423c32922?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:691df0fYjhhszUgQH3FGvP,
Shake The Spirit,['Elle King'],1,292594,FALSE,FALSE,{'isrc': 'USRC11803007'},{'spotify': 'https://open.spotify.com/track/1jNsAEy20h3G5PwFmmvwX5'},https://api.spotify.com/v1/tracks/1jNsAEy20h3G5PwFmmvwX5,1jNsAEy20h3G5PwFmmvwX5,FALSE,Good Thing Gone,41,https://p.scdn.co/mp3-preview/2a4373436181ca8c110753caa7f3fbff14e2dc39?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,7,track,spotify:track:1jNsAEy20h3G5PwFmmvwX5,
Hold On,['Sons Of The East'],1,230616,FALSE,FALSE,{'isrc': 'AUGNB1300001'},{'spotify': 'https://open.spotify.com/track/3p82oFueSOlMnxEoex450n'},https://api.spotify.com/v1/tracks/3p82oFueSOlMnxEoex450n,3p82oFueSOlMnxEoex450n,FALSE,Hold On,54,https://p.scdn.co/mp3-preview/193196e7b48ad338582c67186442829c95a72392?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:3p82oFueSOlMnxEoex450n,
#DIY,"['Trettmann', 'KitschKrieg', 'SFR', 'Haiyti', 'Joey Bargeld']",1,273814,FALSE,FALSE,{'isrc': 'DEZ651712151'},{'spotify': 'https://open.spotify.com/track/7hb26Wf2nOK4jRkBiSTC0D'},https://api.spotify.com/v1/tracks/7hb26Wf2nOK4jRkBiSTC0D,7hb26Wf2nOK4jRkBiSTC0D,FALSE,Nur noch einen (feat. Joey Bargeld & Haiyti),46,https://p.scdn.co/mp3-preview/f3e94a21be0406bb1fc55e6b5223c2ac58b42cc0?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,7,track,spotify:track:7hb26Wf2nOK4jRkBiSTC0D,
Lockdown,['Anderson .Paak'],1,212613,FALSE,TRUE,{'isrc': 'ZZOPM2002643'},{'spotify': 'https://open.spotify.com/track/5oZps6mYqU5s7A4WjUZggJ'},https://api.spotify.com/v1/tracks/5oZps6mYqU5s7A4WjUZggJ,5oZps6mYqU5s7A4WjUZggJ,FALSE,Lockdown,55,https://p.scdn.co/mp3-preview/3d7f3f9b41315b62c9eeb920b309f494b61776fa?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:5oZps6mYqU5s7A4WjUZggJ,
Water,"['Kojey Radical', 'Mahalia', 'Swindle']",1,207946,FALSE,TRUE,{'isrc': 'QM4TW1876302'},{'spotify': 'https://open.spotify.com/track/6I15UB0IPWQhJNJEPQ1gLE'},https://api.spotify.com/v1/tracks/6I15UB0IPWQhJNJEPQ1gLE,6I15UB0IPWQhJNJEPQ1gLE,FALSE,Water (with Mahalia),49,https://p.scdn.co/mp3-preview/df95887eca0557dde3d53e45ef5c59921a02c27a?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6I15UB0IPWQhJNJEPQ1gLE,
PSYCHODRAMA,"['Dave', 'Burna Boy']",1,241293,FALSE,TRUE,{'isrc': 'GBUM71900578'},{'spotify': 'https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI'},https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,3z4CGd63tpUn9a6oQSG0CI,FALSE,Location (feat. Burna Boy),79,https://p.scdn.co/mp3-preview/ce399f49c81966ac6a0a853bab5d17f60fea5257?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:3z4CGd63tpUn9a6oQSG0CI,
Ignorance is Bliss,"['Skepta', 'J Hus']",1,211120,FALSE,TRUE,{'isrc': 'QM6MZ1960810'},{'spotify': 'https://open.spotify.com/track/4DmgUMnnCw27Tu5Jvqhm1n'},https://api.spotify.com/v1/tracks/4DmgUMnnCw27Tu5Jvqhm1n,4DmgUMnnCw27Tu5Jvqhm1n,FALSE,What Do You Mean?,57,https://p.scdn.co/mp3-preview/75ca37371f4089e8a2654d5f86eadfd13656e841?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:4DmgUMnnCw27Tu5Jvqhm1n,
Ain't It Different (feat. AJ Tracey & Stormzy),"['Headie One', 'AJ Tracey', 'Stormzy']",1,196363,FALSE,TRUE,{'isrc': 'GBARL2001008'},{'spotify': 'https://open.spotify.com/track/6NJfIydBMYrXvlaXsFxmc8'},https://api.spotify.com/v1/tracks/6NJfIydBMYrXvlaXsFxmc8,6NJfIydBMYrXvlaXsFxmc8,FALSE,Ain't It Different (feat. AJ Tracey & Stormzy),63,https://p.scdn.co/mp3-preview/3c626565d61bfd33c04645bcb6c7721b0b62c64d?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6NJfIydBMYrXvlaXsFxmc8,
Seduce (Feat. Capella Grey & Tamae),"['Russ', 'Tamae', 'Capella Grey']",1,117446,FALSE,TRUE,{'isrc': 'QZS7J2143381'},{'spotify': 'https://open.spotify.com/track/5irzewJoHob42Nq3P9kOYh'},https://api.spotify.com/v1/tracks/5irzewJoHob42Nq3P9kOYh,5irzewJoHob42Nq3P9kOYh,FALSE,Seduce (Feat. Capella Grey & Tamae),68,https://p.scdn.co/mp3-preview/3f40171410e7541bbe9b60e266c8f8634d489d62?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:5irzewJoHob42Nq3P9kOYh,
something more,['j ember'],1,196022,FALSE,FALSE,{'isrc': 'CAGEF1800001'},{'spotify': 'https://open.spotify.com/track/7rP2j96yHkABXBAKpMAFs9'},https://api.spotify.com/v1/tracks/7rP2j96yHkABXBAKpMAFs9,7rP2j96yHkABXBAKpMAFs9,FALSE,something more,52,https://p.scdn.co/mp3-preview/7c6710c96d60d1b5edc43cd7a77048826931b4e7?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:7rP2j96yHkABXBAKpMAFs9,
Man O To,['Nu'],1,580406,FALSE,FALSE,{'isrc': 'GB7NR1717501'},{'spotify': 'https://open.spotify.com/track/1jk9NRyYFKPgfCX9BnW6yW'},https://api.spotify.com/v1/tracks/1jk9NRyYFKPgfCX9BnW6yW,1jk9NRyYFKPgfCX9BnW6yW,FALSE,Man O To - Original Mix,55,https://p.scdn.co/mp3-preview/546f3317e451400b77a0ccf5b0d6f8bd6b43540c?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1jk9NRyYFKPgfCX9BnW6yW,
Heavy Is The Head,['Stormzy'],1,196266,FALSE,TRUE,{'isrc': 'GBAHS1900571'},{'spotify': 'https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG'},https://api.spotify.com/v1/tracks/5DXKtoZLm31msT7tNGNHLG,5DXKtoZLm31msT7tNGNHLG,FALSE,Vossi Bop,69,https://p.scdn.co/mp3-preview/18394a60948ec519b8348c573fda9afe56244b8f?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,16,track,spotify:track:5DXKtoZLm31msT7tNGNHLG,
Hesitate,"['Golden Vessel', 'Emerson Leif']",1,251279,FALSE,FALSE,{'isrc': 'USL4Q1774604'},{'spotify': 'https://open.spotify.com/track/6L4xcis49DzITX6J3dPdcz'},https://api.spotify.com/v1/tracks/6L4xcis49DzITX6J3dPdcz,6L4xcis49DzITX6J3dPdcz,FALSE,Hesitate,50,https://p.scdn.co/mp3-preview/1f177ab0df648e40a25b21d0053734b5e1b27767?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6L4xcis49DzITX6J3dPdcz,
Genesis,"['Domo Genesis', 'Anderson .Paak']",1,193093,FALSE,TRUE,{'isrc': 'USQX91600320'},{'spotify': 'https://open.spotify.com/track/2Nh2cMryoXl7BrZoIeN2Pr'},https://api.spotify.com/v1/tracks/2Nh2cMryoXl7BrZoIeN2Pr,2Nh2cMryoXl7BrZoIeN2Pr,FALSE,Dapper (feat. Anderson .Paak),59,https://p.scdn.co/mp3-preview/888961a7267bfbad5afbf5646b134809058922f6?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:2Nh2cMryoXl7BrZoIeN2Pr,
We're All Alone In This Together,['Dave'],1,182285,FALSE,TRUE,{'isrc': 'GBUM72104336'},{'spotify': 'https://open.spotify.com/track/7IPKXYU2rTMnrLW5IZ7ZI5'},https://api.spotify.com/v1/tracks/7IPKXYU2rTMnrLW5IZ7ZI5,7IPKXYU2rTMnrLW5IZ7ZI5,FALSE,Verdansk,70,https://p.scdn.co/mp3-preview/072df5cf54c7cbb3ac4798eac6a429b322964234?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:7IPKXYU2rTMnrLW5IZ7ZI5,
Energy (Stay Far Away),"['Skepta', 'Wizkid']",1,199521,FALSE,TRUE,{'isrc': 'QM4TX1885995'},{'spotify': 'https://open.spotify.com/track/11RIJRbBfyLlJut96itSFd'},https://api.spotify.com/v1/tracks/11RIJRbBfyLlJut96itSFd,11RIJRbBfyLlJut96itSFd,FALSE,Energy (Stay Far Away),65,https://p.scdn.co/mp3-preview/7ceaa3bda8a7ee7a53848efc8b9565229becee3d?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:11RIJRbBfyLlJut96itSFd,
CRUISE,['Ashh'],1,241352,FALSE,TRUE,{'isrc': 'FR0Z50026091'},{'spotify': 'https://open.spotify.com/track/0PT8bMUkb6Jnp449XpT9Sb'},https://api.spotify.com/v1/tracks/0PT8bMUkb6Jnp449XpT9Sb,0PT8bMUkb6Jnp449XpT9Sb,FALSE,Motel,41,https://p.scdn.co/mp3-preview/5c823419ef99b69a73a33a5f16629554296eb09b?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:0PT8bMUkb6Jnp449XpT9Sb,
Ten$ion,['Die Antwoord'],1,236840,FALSE,TRUE,{'isrc': 'USCJ81100739'},{'spotify': 'https://open.spotify.com/track/6mlGXuG5FmzcePHsMn6rIA'},https://api.spotify.com/v1/tracks/6mlGXuG5FmzcePHsMn6rIA,6mlGXuG5FmzcePHsMn6rIA,FALSE,Baby's On Fire,62,https://p.scdn.co/mp3-preview/91432d1e9b2e90e475fd2f3ba76cadfdb66c55b6?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:6mlGXuG5FmzcePHsMn6rIA,
Broke,['Samm Henshaw'],1,207722,FALSE,FALSE,{'isrc': 'GBARL1800632'},{'spotify': 'https://open.spotify.com/track/1JqcZQCnxjDOfZZwQidb1H'},https://api.spotify.com/v1/tracks/1JqcZQCnxjDOfZZwQidb1H,1JqcZQCnxjDOfZZwQidb1H,FALSE,Broke,59,https://p.scdn.co/mp3-preview/153aac84e666b8208e0413ba24d37720309d7cd8?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1JqcZQCnxjDOfZZwQidb1H,
Bury Me Alive - A COLORS SHOW,['Kelvyn Colt'],1,190520,FALSE,TRUE,{'isrc': 'DEXC82000028'},{'spotify': 'https://open.spotify.com/track/3WYi1575ASoC29z2deBD9F'},https://api.spotify.com/v1/tracks/3WYi1575ASoC29z2deBD9F,3WYi1575ASoC29z2deBD9F,FALSE,Bury Me Alive - A COLORS SHOW,35,https://p.scdn.co/mp3-preview/671c558e33cacff98b54554186131f63eb8e6cc7?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:3WYi1575ASoC29z2deBD9F,
Konnichiwa,"['Skepta', 'Young Lord']",1,223411,FALSE,TRUE,{'isrc': 'GBSYA1400010'},{'spotify': 'https://open.spotify.com/track/26DdCbuwHRX1BgWeHQIn1C'},https://api.spotify.com/v1/tracks/26DdCbuwHRX1BgWeHQIn1C,26DdCbuwHRX1BgWeHQIn1C,FALSE,It Ain't Safe,57,https://p.scdn.co/mp3-preview/3b11c1e09a4b84234ea9fb115757726ea17fb5d0?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:26DdCbuwHRX1BgWeHQIn1C,
We're All Alone In This Together,"['Dave', 'Stormzy']",1,251733,FALSE,TRUE,{'isrc': 'GBUM72103840'},{'spotify': 'https://open.spotify.com/track/2zxEc1GCSCxbHIXTfhraRC'},https://api.spotify.com/v1/tracks/2zxEc1GCSCxbHIXTfhraRC,2zxEc1GCSCxbHIXTfhraRC,FALSE,Clash (feat. Stormzy),72,https://p.scdn.co/mp3-preview/19748abfa448cb1918bef98b218880b44d616eb5?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:2zxEc1GCSCxbHIXTfhraRC,
4 Track EP,['Litany'],1,186781,FALSE,FALSE,{'isrc': 'UKD3V1700006'},{'spotify': 'https://open.spotify.com/track/2x1Up4aNJ9mpmiPFJ83MX3'},https://api.spotify.com/v1/tracks/2x1Up4aNJ9mpmiPFJ83MX3,2x1Up4aNJ9mpmiPFJ83MX3,FALSE,Bedroom,59,https://p.scdn.co/mp3-preview/264df8799d9f917e4025624b477804be9a4ea988?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:2x1Up4aNJ9mpmiPFJ83MX3,
sotto voce,['slenderbodies'],1,183157,FALSE,FALSE,{'isrc': 'SEYOK1632441'},{'spotify': 'https://open.spotify.com/track/6k8Z9CtoRLk9mXarke5LHQ'},https://api.spotify.com/v1/tracks/6k8Z9CtoRLk9mXarke5LHQ,6k8Z9CtoRLk9mXarke5LHQ,FALSE,gray,51,https://p.scdn.co/mp3-preview/ffe74e24cb283e2435bf4ce0c8c849abdf044596?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6k8Z9CtoRLk9mXarke5LHQ,
Lalala,"['Y2K', 'bbno$']",1,160626,FALSE,TRUE,{'isrc': 'USSM11904230'},{'spotify': 'https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo'},https://api.spotify.com/v1/tracks/51Fjme0JiitpyXKuyQiCDo,51Fjme0JiitpyXKuyQiCDo,FALSE,Lalala,74,https://p.scdn.co/mp3-preview/5092bebc7468a8e0d80f043cd426e84adb6cafb0?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:51Fjme0JiitpyXKuyQiCDo,
We're All Alone In This Together,['Dave'],1,423909,FALSE,TRUE,{'isrc': 'GBUM72104337'},{'spotify': 'https://open.spotify.com/track/3mtaSob1BQO4HMSA8lWKRt'},https://api.spotify.com/v1/tracks/3mtaSob1BQO4HMSA8lWKRt,3mtaSob1BQO4HMSA8lWKRt,FALSE,In The Fire,63,https://p.scdn.co/mp3-preview/542852e9574b0f90c33e1c91516890477a558528?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:3mtaSob1BQO4HMSA8lWKRt,
I'm Allergic To Dogs!,['Remi Wolf'],1,192000,FALSE,FALSE,{'isrc': 'USUG12001075'},{'spotify': 'https://open.spotify.com/track/0T7aTl1t15HKHfwep4nANV'},https://api.spotify.com/v1/tracks/0T7aTl1t15HKHfwep4nANV,0T7aTl1t15HKHfwep4nANV,FALSE,Disco Man,64,https://p.scdn.co/mp3-preview/ab73dd0e703fa63a758e13b65251c4a0b65a8b5a?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:0T7aTl1t15HKHfwep4nANV,
Lady Lady,"['Masego', 'FKJ']",1,301893,FALSE,FALSE,{'isrc': 'QM24S1703810'},{'spotify': 'https://open.spotify.com/track/51rPRW8NjxZoWPPjnRGzHw'},https://api.spotify.com/v1/tracks/51rPRW8NjxZoWPPjnRGzHw,51rPRW8NjxZoWPPjnRGzHw,FALSE,Tadow,75,https://p.scdn.co/mp3-preview/074dab958ebbd38d5fea18b54f46eff683722e7d?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,13,track,spotify:track:51rPRW8NjxZoWPPjnRGzHw,
Mr. Wonderful,"['Action Bronson', 'Chance the Rapper']",1,280160,FALSE,TRUE,{'isrc': 'USAT21500295'},{'spotify': 'https://open.spotify.com/track/7gDwRzJhLs0fFHaGtMDJVM'},https://api.spotify.com/v1/tracks/7gDwRzJhLs0fFHaGtMDJVM,7gDwRzJhLs0fFHaGtMDJVM,FALSE,Baby Blue (feat. Chance the Rapper),62,https://p.scdn.co/mp3-preview/412d163ead4c3002098d5f445faf8f918ce804f0?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:7gDwRzJhLs0fFHaGtMDJVM,
"Nathy Peluso: Bzrp Music Sessions, Vol. 36","['Bizarrap', 'NATHY PELUSO']",1,171215,FALSE,FALSE,{'isrc': 'UYB282001011'},{'spotify': 'https://open.spotify.com/track/78SeXVRJ7KCqVmOwTiFjnI'},https://api.spotify.com/v1/tracks/78SeXVRJ7KCqVmOwTiFjnI,78SeXVRJ7KCqVmOwTiFjnI,FALSE,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",73,https://p.scdn.co/mp3-preview/490422b0a1228de94112a8a35afc5ea695051d9e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:78SeXVRJ7KCqVmOwTiFjnI,
#DIY,"['Trettmann', 'KitschKrieg', 'SFR', 'Marteria']",1,192640,FALSE,FALSE,{'isrc': 'DEZ651712153'},{'spotify': 'https://open.spotify.com/track/6TFK86Zfpj1i2cJdKxx5p1'},https://api.spotify.com/v1/tracks/6TFK86Zfpj1i2cJdKxx5p1,6TFK86Zfpj1i2cJdKxx5p1,FALSE,Fast Forward (feat. Marteria),48,https://p.scdn.co/mp3-preview/4c5bd49875ee80af4bb09f08dd44df5f67fcf92e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:6TFK86Zfpj1i2cJdKxx5p1,
Let Go,['Avril Lavigne'],1,204000,FALSE,FALSE,{'isrc': 'USAR10200229'},{'spotify': 'https://open.spotify.com/track/00Mb3DuaIH1kjrwOku9CGU'},https://api.spotify.com/v1/tracks/00Mb3DuaIH1kjrwOku9CGU,00Mb3DuaIH1kjrwOku9CGU,FALSE,Sk8er Boi,76,https://p.scdn.co/mp3-preview/aedcfb231d387d187553e582cfede55a49e4c991?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:00Mb3DuaIH1kjrwOku9CGU,
We're All Alone In This Together,['Dave'],1,423909,FALSE,TRUE,{'isrc': 'GBUM72104337'},{'spotify': 'https://open.spotify.com/track/3mtaSob1BQO4HMSA8lWKRt'},https://api.spotify.com/v1/tracks/3mtaSob1BQO4HMSA8lWKRt,3mtaSob1BQO4HMSA8lWKRt,FALSE,In The Fire,63,https://p.scdn.co/mp3-preview/542852e9574b0f90c33e1c91516890477a558528?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:3mtaSob1BQO4HMSA8lWKRt,
Dawn EP,"['filous', 'James Hersey']",1,198000,FALSE,FALSE,{'isrc': 'USUS11203409'},{'spotify': 'https://open.spotify.com/track/0OfZ9imMwFU03zc2wl8pBt'},https://api.spotify.com/v1/tracks/0OfZ9imMwFU03zc2wl8pBt,0OfZ9imMwFU03zc2wl8pBt,FALSE,How Hard I Try,55,https://p.scdn.co/mp3-preview/6236f7d0486fcc31d1b291465c0a53ae8b183921?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:0OfZ9imMwFU03zc2wl8pBt,
Shakey Graves on Audiotree Live (2013),['Shakey Graves'],1,291596,FALSE,FALSE,{'isrc': 'QM99V1421501'},{'spotify': 'https://open.spotify.com/track/1Yxbxg5R6dQcYmOdjvlXP0'},https://api.spotify.com/v1/tracks/1Yxbxg5R6dQcYmOdjvlXP0,1Yxbxg5R6dQcYmOdjvlXP0,FALSE,Roll The Bones - Audiotree Live Version,59,https://p.scdn.co/mp3-preview/2417cd3945a098b2501546cac091bf8bd7b3e939?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1Yxbxg5R6dQcYmOdjvlXP0,
