album,artists,disc_number,duration_ms,episode,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track,track_number,type,uri,available_markets
Beach House,['ASL'],1,212574,FALSE,FALSE,{'isrc': 'US39N1859195'},{'spotify': 'https://open.spotify.com/track/6JaZQ3gFgf2mH3p6jIbYI0'},https://api.spotify.com/v1/tracks/6JaZQ3gFgf2mH3p6jIbYI0,6JaZQ3gFgf2mH3p6jIbYI0,FALSE,Cinnamon Girl,26,,TRUE,5,track,spotify:track:6JaZQ3gFgf2mH3p6jIbYI0,[]
Another Tape,['Two Another'],1,235568,FALSE,FALSE,{'isrc': 'GBKPL1824207'},{'spotify': 'https://open.spotify.com/track/3yBgUv7hHzX1K7lpQ1XEr4'},https://api.spotify.com/v1/tracks/3yBgUv7hHzX1K7lpQ1XEr4,3yBgUv7hHzX1K7lpQ1XEr4,FALSE,Coming Alive,0,,TRUE,3,track,spotify:track:3yBgUv7hHzX1K7lpQ1XEr4,[]
TheKAMAUU-CASSETTE: ŭRTH GōLD,['KAMAUU'],1,182569,FALSE,FALSE,{'isrc': 'USAT21703747'},{'spotify': 'https://open.spotify.com/track/6A4w8ZVZRBTE7vSsV76U3w'},https://api.spotify.com/v1/tracks/6A4w8ZVZRBTE7vSsV76U3w,6A4w8ZVZRBTE7vSsV76U3w,FALSE,BŭRGŭNDí,43,https://p.scdn.co/mp3-preview/9eededffe7796f30728ed6f19d0343132c415238?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:6A4w8ZVZRBTE7vSsV76U3w,
D97,"['Verzache', 'Swell']",1,230000,FALSE,FALSE,{'isrc': 'DEVF11700132'},{'spotify': 'https://open.spotify.com/track/1olz3HctPa2yXmSniaCNLN'},https://api.spotify.com/v1/tracks/1olz3HctPa2yXmSniaCNLN,1olz3HctPa2yXmSniaCNLN,FALSE,Waiting for You,54,https://p.scdn.co/mp3-preview/d0dd2091cd856d02364aa687a18637d96e577910?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:1olz3HctPa2yXmSniaCNLN,
Yellow Forest,['Irie Lee'],1,187768,FALSE,FALSE,{'isrc': 'TCADX1835293'},{'spotify': 'https://open.spotify.com/track/5ykRjaa8654N86714kt0UY'},https://api.spotify.com/v1/tracks/5ykRjaa8654N86714kt0UY,5ykRjaa8654N86714kt0UY,FALSE,Van Gogh,0,,TRUE,8,track,spotify:track:5ykRjaa8654N86714kt0UY,[]
Marbled,['Abhi The Nomad'],1,250000,FALSE,FALSE,{'isrc': 'USTB11700116'},{'spotify': 'https://open.spotify.com/track/3pdHWxpeFJqai3skQcRr41'},https://api.spotify.com/v1/tracks/3pdHWxpeFJqai3skQcRr41,3pdHWxpeFJqai3skQcRr41,FALSE,Somebody to Love,47,https://p.scdn.co/mp3-preview/6e0d685492bb4547d4d5d54a45be8d29c4bc5ad2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:3pdHWxpeFJqai3skQcRr41,
Lenses,['Shoffy'],1,191935,FALSE,FALSE,{'isrc': 'QZC5P1800022'},{'spotify': 'https://open.spotify.com/track/0xM6mdl0XX2qOqUZmVUp97'},https://api.spotify.com/v1/tracks/0xM6mdl0XX2qOqUZmVUp97,0xM6mdl0XX2qOqUZmVUp97,FALSE,Cool Again,0,,TRUE,1,track,spotify:track:0xM6mdl0XX2qOqUZmVUp97,[]
Worry Bout A Thing,['Jakubi'],1,220530,FALSE,FALSE,{'isrc': 'QMEU31805564'},{'spotify': 'https://open.spotify.com/track/0xflO96x7elojV30HqQB1G'},https://api.spotify.com/v1/tracks/0xflO96x7elojV30HqQB1G,0xflO96x7elojV30HqQB1G,FALSE,Worry Bout A Thing,37,https://p.scdn.co/mp3-preview/fd5bdbf7eaad6d99d235fdd3b2ec6e7fe4e418a0?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:0xflO96x7elojV30HqQB1G,
They Might've Even Loved Me,['NoMBe'],1,191000,FALSE,FALSE,{'isrc': 'TCADN1886515'},{'spotify': 'https://open.spotify.com/track/5j8lazIFQ2pcCmx82Q9JOi'},https://api.spotify.com/v1/tracks/5j8lazIFQ2pcCmx82Q9JOi,5j8lazIFQ2pcCmx82Q9JOi,FALSE,Sex on Drugs,0,,TRUE,18,track,spotify:track:5j8lazIFQ2pcCmx82Q9JOi,[]
La Musica Popular De Verdun,['Clay and Friends'],1,184826,FALSE,TRUE,{'isrc': 'CAIKK1800005'},{'spotify': 'https://open.spotify.com/track/5HMWTWIwg22WPZwibisIth'},https://api.spotify.com/v1/tracks/5HMWTWIwg22WPZwibisIth,5HMWTWIwg22WPZwibisIth,FALSE,Sweat and Smokes,43,https://p.scdn.co/mp3-preview/0bd88a6ae94ab6705495eecaa1e18e04e88f0c93?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:5HMWTWIwg22WPZwibisIth,
Lenses,['Shoffy'],1,182400,FALSE,TRUE,{'isrc': 'QZC5P1800032'},{'spotify': 'https://open.spotify.com/track/3FUWD1PXnb6wxRpxqEp1zc'},https://api.spotify.com/v1/tracks/3FUWD1PXnb6wxRpxqEp1zc,3FUWD1PXnb6wxRpxqEp1zc,FALSE,Let Go Today,0,,TRUE,2,track,spotify:track:3FUWD1PXnb6wxRpxqEp1zc,[]
Baby Blue,['Rence'],1,208000,FALSE,FALSE,{'isrc': 'QZAPG1892011'},{'spotify': 'https://open.spotify.com/track/1eA6HGJ1qZXEL7NIFKYrXK'},https://api.spotify.com/v1/tracks/1eA6HGJ1qZXEL7NIFKYrXK,1eA6HGJ1qZXEL7NIFKYrXK,FALSE,Baby Blue,56,https://p.scdn.co/mp3-preview/fc9d2982e50867c1e633077d2146b60442f80f32?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1eA6HGJ1qZXEL7NIFKYrXK,
A Moment Apart,"['ODESZA', 'Leon Bridges']",1,283537,FALSE,FALSE,{'isrc': 'GBCFB1700213'},{'spotify': 'https://open.spotify.com/track/4YaNLEPw3MrIgkGOkBrAh2'},https://api.spotify.com/v1/tracks/4YaNLEPw3MrIgkGOkBrAh2,4YaNLEPw3MrIgkGOkBrAh2,FALSE,Across The Room (feat. Leon Bridges),61,https://p.scdn.co/mp3-preview/5a275c22e96bff82928e5ce189486cb2bcaf452a?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,7,track,spotify:track:4YaNLEPw3MrIgkGOkBrAh2,
ARDIPITHECUS,['WILLOW'],1,196520,FALSE,FALSE,{'isrc': 'QMJMT1500801'},{'spotify': 'https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh'},https://api.spotify.com/v1/tracks/0y60itmpH0aPKsFiGxmtnh,0y60itmpH0aPKsFiGxmtnh,FALSE,Wait a Minute!,83,https://p.scdn.co/mp3-preview/6da3eed0a6236bc7baa7fb1fcaf470ebc6caa804?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,13,track,spotify:track:0y60itmpH0aPKsFiGxmtnh,
Leftovers,['Dennis Lloyd'],1,192628,FALSE,FALSE,{'isrc': 'uscgh1715635'},{'spotify': 'https://open.spotify.com/track/0dcuGoAIPAT7OrP5CGSVBA'},https://api.spotify.com/v1/tracks/0dcuGoAIPAT7OrP5CGSVBA,0dcuGoAIPAT7OrP5CGSVBA,FALSE,Leftovers,61,https://p.scdn.co/mp3-preview/f5ce606aa82303bece55faac357f0ca398a9e1c6?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:0dcuGoAIPAT7OrP5CGSVBA,
An Awesome Wave,['alt-J'],1,314986,FALSE,FALSE,{'isrc': 'GBZUZ1200074'},{'spotify': 'https://open.spotify.com/track/4tmwiN9YU7xMjh2hoqcVuI'},https://api.spotify.com/v1/tracks/4tmwiN9YU7xMjh2hoqcVuI,4tmwiN9YU7xMjh2hoqcVuI,FALSE,Taro,55,https://p.scdn.co/mp3-preview/d364b841da367d5c03df62b4a088ac64765b4dbd?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,13,track,spotify:track:4tmwiN9YU7xMjh2hoqcVuI,
Pages,['James Hersey'],1,159255,FALSE,FALSE,{'isrc': 'USYAH1600089'},{'spotify': 'https://open.spotify.com/track/3jGy3NdIQmJaaRnSmw0g1A'},https://api.spotify.com/v1/tracks/3jGy3NdIQmJaaRnSmw0g1A,3jGy3NdIQmJaaRnSmw0g1A,FALSE,Coming Over,0,,TRUE,4,track,spotify:track:3jGy3NdIQmJaaRnSmw0g1A,[]
Hozier,['Hozier'],1,219213,FALSE,FALSE,{'isrc': 'USSM11307293'},{'spotify': 'https://open.spotify.com/track/7uY7jZs5srSx3xMmyCI48T'},https://api.spotify.com/v1/tracks/7uY7jZs5srSx3xMmyCI48T,7uY7jZs5srSx3xMmyCI48T,FALSE,Angel of Small Death and the Codeine Scene,47,https://p.scdn.co/mp3-preview/56106a92ad809320bd6cb56c8b8477a34c725cd2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:7uY7jZs5srSx3xMmyCI48T,
Stolen Dance,['Milky Chance'],1,311333,FALSE,FALSE,{'isrc': 'DEL211300741'},{'spotify': 'https://open.spotify.com/track/5tjrH5xrpkgKgYd8zQgU8X'},https://api.spotify.com/v1/tracks/5tjrH5xrpkgKgYd8zQgU8X,5tjrH5xrpkgKgYd8zQgU8X,FALSE,Stolen Dance,0,,TRUE,1,track,spotify:track:5tjrH5xrpkgKgYd8zQgU8X,[]
From Michigan With Love,"['Quinn XCII', 'Ashe', 'Louis Futon']",1,207440,FALSE,FALSE,{'isrc': 'USSM11900405'},{'spotify': 'https://open.spotify.com/track/5s2coZZQHU7IN6ErpXFula'},https://api.spotify.com/v1/tracks/5s2coZZQHU7IN6ErpXFula,5s2coZZQHU7IN6ErpXFula,FALSE,Right Where You Should Be (feat. Ashe & Louis Futon),51,https://p.scdn.co/mp3-preview/6172e8136da051f1144825254a1347c7a896adc2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,12,track,spotify:track:5s2coZZQHU7IN6ErpXFula,
2,['Mac DeMarco'],1,233817,FALSE,FALSE,{'isrc': 'QMMZN1200050'},{'spotify': 'https://open.spotify.com/track/601KiLiZtBJRTXBrTjeieP'},https://api.spotify.com/v1/tracks/601KiLiZtBJRTXBrTjeieP,601KiLiZtBJRTXBrTjeieP,FALSE,Ode to Viceroy,0,,TRUE,5,track,spotify:track:601KiLiZtBJRTXBrTjeieP,[]
"For Emma, Forever Ago",['Bon Iver'],1,238520,FALSE,FALSE,{'isrc': 'US38Y0811503'},{'spotify': 'https://open.spotify.com/track/2cbic3TiUENlJX91y67ARR'},https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR,2cbic3TiUENlJX91y67ARR,FALSE,Skinny Love,1,,TRUE,3,track,spotify:track:2cbic3TiUENlJX91y67ARR,[]
An Awesome Wave,['alt-J'],1,227080,FALSE,FALSE,{'isrc': 'GBZUZ1200067'},{'spotify': 'https://open.spotify.com/track/3n69hLUdIsSa1WlRmjMZlW'},https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,3n69hLUdIsSa1WlRmjMZlW,FALSE,Breezeblocks,72,https://p.scdn.co/mp3-preview/5918185661aaaa6e1c9199ab6390aabf72bc0ee2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:3n69hLUdIsSa1WlRmjMZlW,
"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",['Billie Eilish'],1,221543,FALSE,FALSE,{'isrc': 'USUM71900767'},{'spotify': 'https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD'},https://api.spotify.com/v1/tracks/3Fj47GNK2kUF0uaEDgXLaD,3Fj47GNK2kUF0uaEDgXLaD,FALSE,wish you were gay,76,https://p.scdn.co/mp3-preview/266f78b0d4c4f505bec19d7b2ad48ca11f744c18?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:3Fj47GNK2kUF0uaEDgXLaD,
dont smile at me,['Billie Eilish'],1,203569,FALSE,FALSE,{'isrc': 'USUM71707712'},{'spotify': 'https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH'},https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,41zXlQxzTi6cGAjpOXyLYH,FALSE,idontwannabeyouanymore,81,https://p.scdn.co/mp3-preview/368d39c2702293186291d7d9f0be7a3a0387fe3a?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:41zXlQxzTi6cGAjpOXyLYH,
Alien Boy EP,['Oliver Tree'],1,163524,FALSE,TRUE,{'isrc': 'USAT21800606'},{'spotify': 'https://open.spotify.com/track/1gGhqfs2pDTOI30AEXMXrn'},https://api.spotify.com/v1/tracks/1gGhqfs2pDTOI30AEXMXrn,1gGhqfs2pDTOI30AEXMXrn,FALSE,Alien Boy,0,,TRUE,1,track,spotify:track:1gGhqfs2pDTOI30AEXMXrn,[]
Trampoline (with ZAYN),"['SHAED', 'ZAYN']",1,184280,FALSE,FALSE,{'isrc': 'QZ47A1900210'},{'spotify': 'https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k'},https://api.spotify.com/v1/tracks/1iQDltZqI7BXnHrFy4Qo1k,1iQDltZqI7BXnHrFy4Qo1k,FALSE,Trampoline (with ZAYN),68,https://p.scdn.co/mp3-preview/0220d1831224183ed7b93146fe336aa6b416c8a5?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:1iQDltZqI7BXnHrFy4Qo1k,
Goodie Bag,['Still Woozy'],1,146390,FALSE,TRUE,{'isrc': 'QZANL1712241'},{'spotify': 'https://open.spotify.com/track/4vHNeBWDQpVCmGbaccrRzi'},https://api.spotify.com/v1/tracks/4vHNeBWDQpVCmGbaccrRzi,4vHNeBWDQpVCmGbaccrRzi,FALSE,Goodie Bag,76,https://p.scdn.co/mp3-preview/4fae15f53231ba098dbee02a415012539adeb909?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:4vHNeBWDQpVCmGbaccrRzi,
Gallows,['DRAMA'],1,228224,FALSE,FALSE,{'isrc': 'TCACT1677411'},{'spotify': 'https://open.spotify.com/track/12VPr7FUnYrSB3GX77ymJm'},https://api.spotify.com/v1/tracks/12VPr7FUnYrSB3GX77ymJm,12VPr7FUnYrSB3GX77ymJm,FALSE,Low Tide,0,,TRUE,7,track,spotify:track:12VPr7FUnYrSB3GX77ymJm,[]
Sleeping With Roses II,['Chelsea Cutler'],1,184040,FALSE,FALSE,{'isrc': 'TCADY1804631'},{'spotify': 'https://open.spotify.com/track/0ppSBkcjCsfVCXsAPYDAk0'},https://api.spotify.com/v1/tracks/0ppSBkcjCsfVCXsAPYDAk0,0ppSBkcjCsfVCXsAPYDAk0,FALSE,AF1s,0,,TRUE,4,track,spotify:track:0ppSBkcjCsfVCXsAPYDAk0,[]
something more,['j ember'],1,196022,FALSE,FALSE,{'isrc': 'CAGEF1800001'},{'spotify': 'https://open.spotify.com/track/7rP2j96yHkABXBAKpMAFs9'},https://api.spotify.com/v1/tracks/7rP2j96yHkABXBAKpMAFs9,7rP2j96yHkABXBAKpMAFs9,FALSE,something more,52,https://p.scdn.co/mp3-preview/7c6710c96d60d1b5edc43cd7a77048826931b4e7?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:7rP2j96yHkABXBAKpMAFs9,
feelings,['Zachary Knowles'],1,231496,FALSE,FALSE,{'isrc': 'CAHQJ1818419'},{'spotify': 'https://open.spotify.com/track/1F4oy2dEExiaGFCgmO9VrB'},https://api.spotify.com/v1/tracks/1F4oy2dEExiaGFCgmO9VrB,1F4oy2dEExiaGFCgmO9VrB,FALSE,slow down my thoughts,0,,TRUE,4,track,spotify:track:1F4oy2dEExiaGFCgmO9VrB,[]
In the Shape of a Dream,['ayokay'],1,192546,FALSE,FALSE,{'isrc': 'USSM11802825'},{'spotify': 'https://open.spotify.com/track/1wRSOWVqpLIrMCo4vevEef'},https://api.spotify.com/v1/tracks/1wRSOWVqpLIrMCo4vevEef,1wRSOWVqpLIrMCo4vevEef,FALSE,Swing Swing,47,https://p.scdn.co/mp3-preview/56820ccf31542368391f5331a7513c7970ee7bad?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:1wRSOWVqpLIrMCo4vevEef,
Mila 809,['Ashh'],1,221985,FALSE,TRUE,{'isrc': 'FR8PB1700010'},{'spotify': 'https://open.spotify.com/track/4l1Uz65pAxfYRvT5esJYy2'},https://api.spotify.com/v1/tracks/4l1Uz65pAxfYRvT5esJYy2,4l1Uz65pAxfYRvT5esJYy2,FALSE,Lolita,60,https://p.scdn.co/mp3-preview/d9a50469e798ba2fae274a7e9d4a59f53bea6c03?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:4l1Uz65pAxfYRvT5esJYy2,
Going up the Coast,['Clay and Friends'],1,174613,FALSE,FALSE,{'isrc': 'CAIKK1800001'},{'spotify': 'https://open.spotify.com/track/2bTvNKT8bxyyPhzHu4A2Wx'},https://api.spotify.com/v1/tracks/2bTvNKT8bxyyPhzHu4A2Wx,2bTvNKT8bxyyPhzHu4A2Wx,FALSE,Going up the Coast,56,https://p.scdn.co/mp3-preview/6ceafddf145c1fac76f8088fd26d48b2db2cdec6?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:2bTvNKT8bxyyPhzHu4A2Wx,
Lady Lady,['Masego'],1,197360,FALSE,FALSE,{'isrc': 'QZD5H1800019'},{'spotify': 'https://open.spotify.com/track/4dulFGnSzdNW3iNdxxzgy7'},https://api.spotify.com/v1/tracks/4dulFGnSzdNW3iNdxxzgy7,4dulFGnSzdNW3iNdxxzgy7,FALSE,Lavish Lullaby,51,https://p.scdn.co/mp3-preview/8d7fa1c70b7640b240ab9ef4f83c3a01f34b41c7?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:4dulFGnSzdNW3iNdxxzgy7,
They Might've Even Loved Me,['NoMBe'],1,214333,FALSE,FALSE,{'isrc': 'TCACW1758501'},{'spotify': 'https://open.spotify.com/track/2YyXqxmz1Xw4jBau3rARoc'},https://api.spotify.com/v1/tracks/2YyXqxmz1Xw4jBau3rARoc,2YyXqxmz1Xw4jBau3rARoc,FALSE,Wait,0,,TRUE,2,track,spotify:track:2YyXqxmz1Xw4jBau3rARoc,[]
Fool,['Zanski'],1,185294,FALSE,FALSE,{'isrc': 'QZBRF1841087'},{'spotify': 'https://open.spotify.com/track/79AYVbuDWxdzXK59VsvT86'},https://api.spotify.com/v1/tracks/79AYVbuDWxdzXK59VsvT86,79AYVbuDWxdzXK59VsvT86,FALSE,Fool,0,,TRUE,1,track,spotify:track:79AYVbuDWxdzXK59VsvT86,[]
Circles,['Mac Miller'],1,209440,FALSE,TRUE,{'isrc': 'USWB11801009'},{'spotify': 'https://open.spotify.com/track/2hwOoMtWPtTSSn6WHV7Vp5'},https://api.spotify.com/v1/tracks/2hwOoMtWPtTSSn6WHV7Vp5,2hwOoMtWPtTSSn6WHV7Vp5,FALSE,Blue World,75,https://p.scdn.co/mp3-preview/c6826391e211c913320ad447dd187aa9c4d6414d?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,3,track,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,
Demo 001,['Wiley from Atlanta'],1,223101,FALSE,TRUE,{'isrc': 'QM24S1840135'},{'spotify': 'https://open.spotify.com/track/4NeHCGpTPVCudqVpJiT7O9'},https://api.spotify.com/v1/tracks/4NeHCGpTPVCudqVpJiT7O9,4NeHCGpTPVCudqVpJiT7O9,FALSE,Pink Skies (Demo),61,https://p.scdn.co/mp3-preview/c373ad7b728739c78f11c4f232c40e1f4ea83433?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:4NeHCGpTPVCudqVpJiT7O9,
Can't Buy the Mood,['Tora'],1,209411,FALSE,FALSE,{'isrc': 'AUOPK1700029'},{'spotify': 'https://open.spotify.com/track/1SytH3F2R3cDMw0qfpVdKp'},https://api.spotify.com/v1/tracks/1SytH3F2R3cDMw0qfpVdKp,1SytH3F2R3cDMw0qfpVdKp,FALSE,Deviate,0,,TRUE,1,track,spotify:track:1SytH3F2R3cDMw0qfpVdKp,[]
Wanted on Voyage,['George Ezra'],1,200733,FALSE,FALSE,{'isrc': 'GBARL1400477'},{'spotify': 'https://open.spotify.com/track/7q0aQpiLv5tIsupcgQ3Ny4'},https://api.spotify.com/v1/tracks/7q0aQpiLv5tIsupcgQ3Ny4,7q0aQpiLv5tIsupcgQ3Ny4,FALSE,Budapest,0,,TRUE,2,track,spotify:track:7q0aQpiLv5tIsupcgQ3Ny4,[]
The Weekend (Funk Wav Remix),"['SZA', 'Calvin Harris', 'Funk Wav']",1,171805,FALSE,FALSE,{'isrc': 'USRC11702939'},{'spotify': 'https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt'},https://api.spotify.com/v1/tracks/0P6AWOA4LG1XOctzaVu5tt,0P6AWOA4LG1XOctzaVu5tt,FALSE,The Weekend - Funk Wav Remix,73,https://p.scdn.co/mp3-preview/9a2cd569a06fb00d17c0df5b2820d01c852ff3ee?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:0P6AWOA4LG1XOctzaVu5tt,
California,['The Lagoons'],1,261773,FALSE,FALSE,{'isrc': 'TCACQ1668829'},{'spotify': 'https://open.spotify.com/track/35QAUfIbfIXT3p3cWhaKxZ'},https://api.spotify.com/v1/tracks/35QAUfIbfIXT3p3cWhaKxZ,35QAUfIbfIXT3p3cWhaKxZ,FALSE,California,57,https://p.scdn.co/mp3-preview/418311075b2ef93325c167968250d05dc079b0a0?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:35QAUfIbfIXT3p3cWhaKxZ,
Runaway (feat. Khalid),"['Tayla Parx', 'Khalid']",1,238033,FALSE,TRUE,{'isrc': 'USAT21801269'},{'spotify': 'https://open.spotify.com/track/6mXMILvElYiWu4fa9oaJXe'},https://api.spotify.com/v1/tracks/6mXMILvElYiWu4fa9oaJXe,6mXMILvElYiWu4fa9oaJXe,FALSE,Runaway (feat. Khalid),45,https://p.scdn.co/mp3-preview/46f639884455d8eea52e15f3d0131dda8052d3c2?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:6mXMILvElYiWu4fa9oaJXe,
False Hope,['Kevin Garrett'],1,265026,FALSE,FALSE,{'isrc': 'uscgh1734568'},{'spotify': 'https://open.spotify.com/track/5V21s4iUfTIziV4aoa0iEc'},https://api.spotify.com/v1/tracks/5V21s4iUfTIziV4aoa0iEc,5V21s4iUfTIziV4aoa0iEc,FALSE,Pulling Me Under,0,,TRUE,3,track,spotify:track:5V21s4iUfTIziV4aoa0iEc,[]
The Color Of You,"['Alina Baraz', 'Khalid']",1,246327,FALSE,FALSE,{'isrc': 'USQE91500375'},{'spotify': 'https://open.spotify.com/track/2mj7x99sNUsVHPBRK51zlG'},https://api.spotify.com/v1/tracks/2mj7x99sNUsVHPBRK51zlG,2mj7x99sNUsVHPBRK51zlG,FALSE,Electric (feat. Khalid),66,https://p.scdn.co/mp3-preview/ad2210a6c11f9e037050feaa088783fb7ad48f8e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,9,track,spotify:track:2mj7x99sNUsVHPBRK51zlG,
Very Good Bad Thing,['Mother Mother'],1,201733,FALSE,FALSE,{'isrc': 'CAUM71400338'},{'spotify': 'https://open.spotify.com/track/2uJxcVSXBDUQAYJtHD6qjg'},https://api.spotify.com/v1/tracks/2uJxcVSXBDUQAYJtHD6qjg,2uJxcVSXBDUQAYJtHD6qjg,FALSE,Monkey Tree - UK Mix,42,https://p.scdn.co/mp3-preview/f7afb291849933cb7cb1b1e43d167dd556667db4?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,2,track,spotify:track:2uJxcVSXBDUQAYJtHD6qjg,
Home For Now,['Benji Lewis'],1,222439,FALSE,FALSE,{'isrc': 'uscgh1748607'},{'spotify': 'https://open.spotify.com/track/3XWUy9BZzFYd5cQSDY3nae'},https://api.spotify.com/v1/tracks/3XWUy9BZzFYd5cQSDY3nae,3XWUy9BZzFYd5cQSDY3nae,FALSE,Drift,0,,TRUE,2,track,spotify:track:3XWUy9BZzFYd5cQSDY3nae,[]
Old School Turntables,['Matt DiMona'],1,264786,FALSE,FALSE,{'isrc': 'QM24S1703561'},{'spotify': 'https://open.spotify.com/track/3ijo1UGnywzuH1YIqnSdo3'},https://api.spotify.com/v1/tracks/3ijo1UGnywzuH1YIqnSdo3,3ijo1UGnywzuH1YIqnSdo3,FALSE,Old School Turntables,41,https://p.scdn.co/mp3-preview/85fa9fd3e065fdcd760d822164b202a8f81c753c?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,1,track,spotify:track:3ijo1UGnywzuH1YIqnSdo3,
Lady Lady,['Masego'],1,186400,FALSE,FALSE,{'isrc': 'QZD5H1800021'},{'spotify': 'https://open.spotify.com/track/5KaIIT6ijzJvlZPPiJby36'},https://api.spotify.com/v1/tracks/5KaIIT6ijzJvlZPPiJby36,5KaIIT6ijzJvlZPPiJby36,FALSE,Prone,59,https://p.scdn.co/mp3-preview/1ceca8d4a34612657b396ff1b49949a499b51127?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,5,track,spotify:track:5KaIIT6ijzJvlZPPiJby36,
Marbled,"['Abhi The Nomad', 'Harrison Sands', 'Copper King']",1,217777,FALSE,FALSE,{'isrc': 'USTB11700036'},{'spotify': 'https://open.spotify.com/track/0G2wimhVoDYXbQ6csDxtSf'},https://api.spotify.com/v1/tracks/0G2wimhVoDYXbQ6csDxtSf,0G2wimhVoDYXbQ6csDxtSf,FALSE,Sex n' Drugs,58,https://p.scdn.co/mp3-preview/daa19aa2610c67952b94251700fa89bba5b0b6f9?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,4,track,spotify:track:0G2wimhVoDYXbQ6csDxtSf,
Berhana,['Berhana'],1,261102,FALSE,TRUE,{'isrc': 'USYBL1600647'},{'spotify': 'https://open.spotify.com/track/1x1BKrrpq7CfOZPBeUsx16'},https://api.spotify.com/v1/tracks/1x1BKrrpq7CfOZPBeUsx16,1x1BKrrpq7CfOZPBeUsx16,FALSE,Grey Luh,54,https://p.scdn.co/mp3-preview/c7db02b6a1df155decda951e9b0e1160d1de221e?cid=616b3b0f6c8a4ae3984ad23275a44dfb,TRUE,6,track,spotify:track:1x1BKrrpq7CfOZPBeUsx16,
Tadow,"['Masego', 'FKJ']",1,301639,FALSE,FALSE,{'isrc': 'QM24S1703810'},{'spotify': 'https://open.spotify.com/track/1DoS5ql0TW3ejjJGHbsAmz'},https://api.spotify.com/v1/tracks/1DoS5ql0TW3ejjJGHbsAmz,1DoS5ql0TW3ejjJGHbsAmz,FALSE,Tadow,0,,TRUE,1,track,spotify:track:1DoS5ql0TW3ejjJGHbsAmz,[]
